num_debate,canal,username,fecha,comentario,num_likes
1,adn40,lizcamara1597,07/04/2024,"No los niños sufre estar fuera de casa. Mi hijo fue a la guardería particular 7 años y me pidió no qro estar todo el día ayúdame qro estR contigo y mes de comer. A veces te obligan comer lo q no te pasa .aunque te vómitos. No hijo.te vas qdar von abuelos con una niñera y te atienda fui madre soltera entraba 7,00am a 11 pm .no.lo vea y si causa y efecto en eso aclaro fui madre soltera . Solicite mi crédito de casa. 46.000.pesos cuando se compran cas de millones. Nonos engañan no trabajas no comen cambiar leyes juradas fuertes y mejor es uela.",0
1,adn40,user-lh4kl1df3n,07/04/2024,Yo dbriara votar en estas lccions,0
1,adn40,ciromonroy2539,07/04/2024,Vamos doctora Claudia sheibaun usted será la primera mujer presidenta de México!! ( xochitl Gálvez puede traer buenas propuestas pero no se le puede creer nada),6
1,adn40,kinchahau1,07/04/2024,Xóchitl barrió el piso con la Sheibaun.,11
1,adn40,GabrielJimenez-is2gg,07/04/2024,"Por qué no le sacan el historial de desvío de  recursos, Xochitl Gálvez sería el colapso del poco progreso que a  tenido mexico",0
1,adn40,user-jt2nq5jx7e,07/04/2024,Estamos con Claudia,6
1,adn40,rickyalcaraz4345,07/04/2024,Ningunas )os.   De   Los 3 Convensen.  Pobre de mexico Lo que le viene. Es. Un desastre del tamaño  de hasta el cielo Agarrense. Mexicanos porque lo que viene los procsimos 6. Años.  Con estos candidatos bahacer. Puras fallas,0
1,adn40,Lovebugtuna,07/04/2024,Que vamos a hacer cuando el vecino (USA) se meta a limpiar nuestro desmadre?,0
1,adn40,egcoshogarcia2029,07/04/2024,Estos prianistas.. todo prometen.. ya hubieran cambiado esa frase pedorra.. saben que ya nadie les cree.. segun es estudiada la señora.. y sigue con lo mismo de los de antes.. da pena ajena..,0
1,adn40,franciscodelarosa6469,07/04/2024,La xochitl se oye francesa.,0
1,adn40,apalaciosm,07/04/2024,C L A U D I A.  PRESIDENTA,9
1,adn40,lizbetharelirosascuevas8730,07/04/2024,Hasta el minuto 30 solo ha propuesto Claudia,0
1,adn40,S4LT1C,07/04/2024,xochil le tiraba cuerda nada q ver a claudia,0
