num_debate,canal,username,fecha,comentario,num_likes
3,once,ELIAZARBASTIDAS,19/05/2024,#PT voy,1
3,once,TonyCarbot,19/05/2024,"Es una verguenza Claudia, puras mentiras. #FueraMorena",0
3,once,user-he8tm8hk3d,19/05/2024,Esta bien !!! Q este encontra de las feministas  vulgares y corrientes. Una mujer se deve de dar su lugar y respeto,0
3,once,Juanitocd,19/05/2024,Xochitl la vergüenza de Hidalgo,0
3,once,CarlosMartinez-li8ho,19/05/2024,MAYNES YA EN SEGUNDO LUGAR. CLAUDIA SIGUE EN PRIMERO......,3
3,once,luisfernandez2860,19/05/2024,Según Xóchilt no usa acarridos  ya se le olvidó que el PRIAm son más usan eso,0
3,once,maximilianomartinez1930,19/05/2024,"Si, yo soy aquel y bla bla bla bla bla bla bla bla bla bla bla bla",0
3,once,razielmoctezumamx,19/05/2024,¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!! ¡¡¡ CLAUDIA SHEINBAUM PRESIDENTA !!!,2
3,once,martinafranco1755,19/05/2024,Arriva morena,2
3,once,saulurielmartinezlopez101,19/05/2024,Claudia Presidenta,1
3,once,Carlosprez,19/05/2024,"TERRIBLE, TANTA CORRUPCION Y SHEINBAUM NO DICE NADA. ORGULLOSA SHEINBAUM DEL 68 PERO NO DIJO NADA DE LA MILITARIZACIÓN DEL PAIS, Y TIENE EN SUS FILAS AL NIETO DE UN GENERAL QUE PARTICIPO EN LAS MATANZAS CONTRA ESTUDIANTES",1
3,once,sergioalvarez8623,19/05/2024,Cacacaclaudia,0
3,once,saulurielmartinezlopez101,19/05/2024,"Vergüenza la X, ni un voto al PRIAN",3
3,once,JuanSanchez-zu1nz,19/05/2024,"Mentirosos,,, Claudia es la única capaz de Gobernar a México",0
3,once,sergioalvarez8623,19/05/2024,Narcaclaudia,0
3,once,gracielrodriguezcorona8244,19/05/2024,Xóchitl  la mejor   El candidata,3
3,once,user-he8tm8hk3d,19/05/2024,El mani paquia esta bien endejo,0
3,once,LJ0808,19/05/2024,Neta no hay otras opciones ?,0
3,once,user-he8tm8hk3d,19/05/2024,Jaja la.  Otarga se basa a un libro de una ridicula,0
3,once,esmeraldavazquez3436,19/05/2024,Eliminar a los plurinominales. Si por favor,1
3,once,user-he8tm8hk3d,19/05/2024,Q aprendan al presidente de El Salvador,0
3,once,ricardoricardo7684,19/05/2024,Gracias Xóchitl por exhibir una vez más a toda tu coalición y salir a marchar en beneficios de unos solos cuantos.  Gracias Xóchitl por seguir humillándose que es lo único que puedes hacer.  Gracias Xóchitl por hacerle ver al pueblo que solamente peleas por tus intereses y el de unos cuantos.   Xóchitl hoy en debate te la metieron doblada   Vamos Claudia  Vamos Obrador  Vamos Plan C,5
3,once,sergioalvarez8623,19/05/2024,Cacacaclaudia,0
