num_debate,canal,username,fecha,comentario,num_likes
3,unotv,robertoescuen981,19/05/2024,Ustedes porque permiten que xochil que ella lleve cosas así debe de ser más profesional y ustedes también creen que nosotros queremos chistes,2
3,unotv,lorensgoodday2029,19/05/2024,Me da ansiedad su “egre” de Xóchitl,5
3,unotv,GabyMartinez-ww1nx,19/05/2024,Ay xochitl!,1
3,unotv,bet1644,19/05/2024,2:23:27 no que a Xóchitl ningún hombre le da órdenes?,5
3,unotv,nayelipaulino5324,19/05/2024,Casi no se les ve lo vendidos,4
3,unotv,CamayaPainters,19/05/2024,Xochitl iba tomada??,5
3,unotv,ManuelMartinez-qg5gr,19/05/2024,38:21 inicia el debate,12
3,unotv,christianjesus6311,19/05/2024,Cagamos,7
3,unotv,leonelflores1831,19/05/2024,Yo gano 13794 al mes o me alcanza,1
3,unotv,paulinapartida2577,19/05/2024,"Ósea Xóchitl no tiene propuestas, tiene ataques en contra de Claudia.",13
3,unotv,emilioalejandro1601,19/05/2024,Como van a realizar su propuesta ?   Xóchitl: Claudia miente,15
3,unotv,Duke75666musica,19/05/2024,56:27 Adouken,2
3,unotv,erickaquino8576,19/05/2024,Que antipática esta xochitl que solo se dedicó a culpar de todo a morena en ves de contestar las preguntas,20
3,unotv,erickaquino8576,19/05/2024,Esque cada que escucho a xochitl proponer algo me retuerce que no dice como nadamas dice vamos a hacer esto,11
3,unotv,seaf96,19/05/2024,Esta señora Claudia de donde saca que los mexicanos nos sentimos menos inseguros en este sexenio?  Ah claro ellos tienen otros datos,29
3,unotv,lissethramirez3017,19/05/2024,Hablan de una mejor educación y ganan mucho mejor los mentados tiktokers,5
3,unotv,monhycoco,19/05/2024,Mainez me gustaría para presidente,23
3,unotv,marianitaloja8919,19/05/2024,CARTONERA LA GALVES,3
3,unotv,marianitaloja8919,19/05/2024,COJJJJJJJJUPCION,8
3,unotv,marianitaloja8919,19/05/2024,PARECE BORICUA DICE ...AJJJJJOROS,2
3,unotv,marianitaloja8919,19/05/2024,Extojjjjjjcionar pajjjjjjtido acuejjjjjjdo sejjjjjjvidores,5
3,unotv,marianitaloja8919,19/05/2024,Suelta la papa Oxil,3
3,unotv,marianitaloja8919,19/05/2024,NO HAY DIA QUE NO LE CAIGA ALGO A LA OXIL  SE LE CAYO EL PAPEL RISA DEL LIBRJJJJJO,5
