"num_debate","canal","username","fecha","comentario","num_likes","comentario_editado"
"1.0","universal","wittramosindi-ef3de","07/04/2024","Todo muy bonito , pero no responden el ¿Cómo?","0.0","todo muy bonito,pero no responden el¿cómo?"
"1.0","universal","Elizabethcm8xm","07/04/2024","Organicen mejor el siguiente, se vieron mal.","1.0","organicen mejor el siguiente,se vieron mal."
"1.0","universal","josemanuelmartinezrivera9757","07/04/2024","Las preguntas están fuera del contesto de lo que realmente se debe de preguntar están muy repetitivas las mismas preguntas","0.0","las preguntas están fuera del contesto de lo que realmente se debe de preguntar están muy repetitivas las mismas preguntas"
"1.0","universal","noelcamachohernandez4697","07/04/2024","COOPELA O CUELLLO donde quedo el dinero  o serian YEN, fueron DLLS.!!!","0.0","coopela o cuelllo donde quedo el dinero o serian yen,fueron dlls.!!!"
"1.0","universal","allienallstar1","07/04/2024","Que propuestas tan estúpidas de la gelatinera la mera verdad....","1.0","que propuestas tan estúpidas de la gelatinera la mera verdad...."
"1.0","universal","rauldeoz1","07/04/2024","No lo sabía... Estoy enamorado de Denisse","0.0","no lo sabía...estoy enamorado de denisse"
"1.0","universal","juanjosezarate3343","07/04/2024","a la representante de Morena le sugiero que no diga que es el Gobierno  de las mujeres  porque hay muchos hombres que apoyan el movimiento de morena. (digo)","0.0","a la representante de morena le sugiero que no diga que es el gobierno de las mujeres porque hay muchos hombres que apoyan el movimiento de morena.(digo)"
"1.0","universal","user-yi6cb1mz1i","07/04/2024","Jajaja tiembla en Taiwán: es la indolencia de Claudia, porque no tiene corazón","2.0","jajaja tiembla en taiwán:es la indolencia de claudia,porque no tiene corazón"
"1.0","universal","vgm_13","07/04/2024","Minuto 29:40  momento divertido","0.0","minuto 29:40 momento divertido"
"1.0","universal","escorpiish","07/04/2024","Si nosotros somos ingones. Pero cuál es la pregunta?","0.0","si nosotros somos ingones.pero cuál es la pregunta?"
"1.0","universal","aimeerivera5698","07/04/2024","Por qué dejan hablar tanto a esa mujer es insufrible todos los Morenacos hablan igual y dicen las mismas sandeces.","1.0","por qué dejan hablar tanto a esa mujer es insufrible todos los morenacos hablan igual y dicen las mismas sandeces."
"1.0","universal","gustavobaez653","07/04/2024","This i.s B4s_Ur4","0.0","this i.s b4s_ur4"
"1.0","universal","famirodriguez8301","07/04/2024","jorge salio bien ,las otras 2 resultaron bien inutiles sin dar respuestas claras ,lo malo que la gente ignorante se van por esas 2","2.0","jorge salio bien,las otras 2 resultaron bien inutiles sin dar respuestas claras,lo malo que la gente ignorante se van por esas 2"
"1.0","universal","user-pj1hg6zg2b","07/04/2024","Javier lozano te manda saludos el chino copelas o cuello","0.0","javier lozano te manda saludos el chino copelas o cuello"
"1.0","universal","mariaelenacuevasbenavides8525","07/04/2024","Todos los comerciantes informales deben hacer aportación al imss de acuerdo a sus ingresos pues hay comerciantes informales que ganan mucho mas que un profesionista y no pagan ni salario mínimo a sus ayudantes en los rodantes o botaderos.","1.0","todos los comerciantes informales deben hacer aportación al IMSS de acuerdo a sus ingresos pues hay comerciantes informales que ganan mucho más que un profesionista y no pagan ni salario mínimo a sus ayudantes en los rodantes o botaderos."
"1.0","universal","myrnagarcia6058","07/04/2024","Estamos frejados...ni ah cual irle.sin chile y sin sal....como.dice la cancion.ah donde vamos ah parar .....México lindo y querido...","1.0","estamos frejados...ni ah cual irle.sin chile y sin sal....como.dice la cancion.ah donde vamos ah parar.....méxico lindo y querido..."
"1.0","universal","margaritaramirez3671","07/04/2024","Ya decidimos por Claudia Sheinbaum.","0.0","ya decidimos por claudia sheinbaum."
"1.0","universal","raulrueda5384","07/04/2024","Y siempre Xóchil tiene que estar leyendo sus papeles que otros escriben que pena no  sale nada ella pobre de las personas que le creen","0.0","y siempre xochitl tiene que estar leyendo sus papeles que otros escriben que pena no sale nada ella pobre de las personas que le creen"
"1.0","universal","a_xd205","07/04/2024","Apenas y puedo 6 horas de escuela","0.0","apenas y puedo 6 horas de escuela"
"1.0","universal","carlosaguilar2968","07/04/2024","Nooooooo como empoderar enfermeras del sistema publicoooo más groseras puede ser nooooooooooo muy mal la verdad la mayoría muy mal servicio","2.0","nooooooo como empoderar enfermeras del sistema publicoooo más groseras puede hacer nooooooooooo muy mal la verdad la mayoría muy mal servicio"
"1.0","universal","Elizabethcm8xm","07/04/2024","Hasta este minuto, xochilt lee todo, lleva guión. No es nada natural al hablar se nota que super ensayó.","0.0","hasta este minuto,xochitl lee todo,lleva guión.no es nada natural al hablar se nota que super ensayó."
"1.0","universal","esperanzatoxqui1534","07/04/2024","Vamos todos los mexicanos a votar por morena y Claudia  presidenta","0.0","vamos todos los mexicanos a votar por morena y claudia presidenta"
"1.0","universal","2023yo","07/04/2024","Hasta los youtuberos hacen mejor shows!","0.0","hasta los youtuberos hacen mejor shows!"
"1.0","universal","lupisavila432","07/04/2024","CLAUDIA MEJOR CANDIDATA MAS PREPARADA MEJORES PROPUESTAS Y NO ATACA CON MENTIRAS","0.0","claudia mejor candidata más preparada mejores propuestas y no ataca con mentiras"
"1.0","universal","FrankMendoza-jl4hn","07/04/2024","UNA PREGUNTA ZACO DE PUS DÓNDE QUEDÓ EL DINERO DEL CHINO PORQUE TÚ SABES SALIÓ EL DINERO PERO ÉL CHINO LO ENTERRARON","0.0","una pregunta saco de pus dónde quedó el dinero del chino porque tú sabes salió el dinero pero él chino lo enterraron"
"1.0","universal","geralRnR","07/04/2024","El mas razonable es Maynez* No veo otra opcion mejor, aunque si se carece de buenos postulantes","2.0","el más razonable es maynez*no veo otra opcion mejor,aunque si se carece de buenos postulantes"
"1.0","universal","DioneTrino","07/04/2024","Claudia la pecodenta 🇲🇽🇲🇽🇲🇽🇲🇽","0.0","claudia la pecodenta🇲🇽🇲🇽🇲🇽🇲🇽"
"1.0","universal","johan.97","07/04/2024","Debate? Esto solo fue un infame show, un circo donde solo se atacan y nadie compartió realmente sus propuestas, sus planes, sus ideologías y encima los medios opinando sin criterio y con notorio favoritismo a cierta candidata que dice ser independiente   Además, todo México está cansado del Prian, ya sabemos quien ganará las elecciones ️ Considero que los candidatos deben tener un espacio digno y realmente transparente donde puedan compartir su visión, sus propuestas, con detalle y describiendo claramente temas importantes como la salud, la educación, la seguridad, la inversión y demás temas que requieren atención  Basta de payasadas como esta, donde lo mejor que podemos sacar, son los memes","0.0","debate?esto solo fue un infame show,un circo donde solo se atacan y nadie compartió realmente sus propuestas,sus planes,sus ideologías y encima los medios opinando sin criterio y con notorio favoritismo a cierta candidata que dice hacer independiente además,todo méxico está cansado del prian rpresentado por xochitl,ya sabemos quien ganará las elecciones️considero que los candidatos deben tener un espacio digno y realmente transparente donde puedan compartir su visión,sus propuestas,con detalle y describiendo claramente temas importantes como la salud,la educación,la seguridad,la inversión y demás temas que requieren atención basta de payasadas como esta,donde lo mejor que podemos sacar,son los memes"
"1.0","universal","Cleroy230","07/04/2024","El saco de pus...¿¿en serio??....ja ja ja","0.0","el saco de pus...¿¿en serio??....ja ja ja"
"1.0","universal","longbeachinthehouse","07/04/2024","La señora Ramírez fue muy directa en expresar su candidata para ganar LP.","0.0","la señora ramírez fue muy directa en expresar su candidata para ganar lp."
"1.0","universal","juanmendez2293","07/04/2024","Hablar es facil. Esperemos los resultados.","0.0","hablar es facil.esperemos los resultados."
"1.0","universal","margaritaramirez3671","07/04/2024","Qué horror Javier Lozano y Gibran, también el moderador tendencioso.","0.0","qué horror javier lozano y gibran,también el moderador tendencioso."
"1.0","universal","mjmj1523","07/04/2024","Xochitl ganadora y arrasando sin miedo al exito ️🇲🇽","4.0","xochitl ganadora y arrasando sin miedo al exito️🇲🇽"
"1.0","universal","jugandoalondres08","07/04/2024","No lo de las tablets ya lo habían hecho y al final solo las regalaron y les valió","1.0","no lo de las tablets ya lo habían hecho y al final solo las regalaron y les valió"
"1.0","universal","davidvillanueva4272","07/04/2024","Gibran parece lesbiana!!!!!!","0.0","gibran parece lesbiana!!!!!!"
"1.0","universal","cristinahuicab8805","07/04/2024","Ni a quien irle, el menos peor maynesen mi opinión","1.0","ni a quien irle,el menos peor maynesen mi opinión"
"1.0","universal","user-yz6gm7lf4s","07/04/2024","Viva nuestra próxima presidenta Claudia","0.0","viva nuestra próxima presidenta claudia"
"1.0","universal","HectorDeleon-yg9bw","07/04/2024","Viva Mexico, Viva AMLO el major presidente del Mundo, Viva la 4th transformasion, Viva Claudia Sheinbaum Para presidenta del 2024","5.0","viva mexico,viva amlo el major presidente del mundo,viva la 4ta transformación transformasion,viva claudia sheinbaum para presidenta del 2024"
"1.0","universal","wolachupwol62","07/04/2024","Estamos jodidos. Esto es un debate? México está JODIDO hermanos","0.0","estamos jodido.esto es un debate?méxico está jodido hermanos"
"1.0","universal","annyjazzyYT","07/04/2024","MAYNEZ→→→","0.0","maynez→→→"
"1.0","universal","aliciaerendiraflorestorres6326","07/04/2024","Julieta Ramírez se parece al Guasón. Me recuerda a Jorge Álvarez Máynez con la sonrisa dibujada en la cara.","0.0","julieta ramírez se parece al guasón.me recuerda a jorge álvarez maynez con la sonrisa dibujada en la cara."
"1.0","universal","0axaco818","07/04/2024","Un debate q no vale la pena ver.  Al final hacen lo q quieren","0.0","un debate que no vale la pena ver.al final hacen lo que quieren"
"1.0","universal","solpatlan9783","07/04/2024","Felicitación para la Diputada Julieta, con todo aplomo debatió con el desesperado del señor Javier Lozano","3.0","felicitación para la diputada julieta,con todo aplomo debatió con el desesperado del señor javier lozano"
"1.0","universal","mercury0634","07/04/2024","Gibran más que candidato de MC. Parece candidato del PRIAN.  Se le nota su rencor contra la 4T por no recibir el apoyo para ser el líder de Morena.  Y S. de P. Javier Lozano como siempre lanzando su veneno.  Afortunadamente la representante de Morena, les dió para llevar a ambos.","1.0","gibran más que candidato de mc.parece candidato del prian rpresentado por xochitl.se le nota su rencor contra la 4ta transformación por no recibir el apoyo para hacer el líder de morena.y s.de p.javier lozano como siempre lanzando su veneno.afortunadamente la representante de morena,les dió para llevar a ambos."
"1.0","universal","socorrozermeno858","07/04/2024","xochilt se la pasa peliando","0.0","xochitl se la pasa peliando"
"1.0","universal","user-zs3un6cf2j","07/04/2024","Literal los de los micrófonos le hicieron chanchulla al Laínez ese  ya desde el debate ai corrupción","0.0","literal los de los micrófonos le hicieron chanchulla al laínez ese ya desde el debate ahí corrupción"
"1.0","universal","UserFH9698","07/04/2024","Que triste y lamentable, creo que la política va de mal en peor, son lo mismo solo que unos con ideales socialistas muy peligrosos.","0.0","que triste y lamentable,creo que la política va de mal en peor,son lo mismo solo que unos con ideales socialistas muy peligrosos."
"1.0","universal","Raaj369","07/04/2024","Realmente no se puede votar por el mejor si no por el menos peor","1.0","realmente no se puede votar por el mejor si no por el menos peor"
"1.0","universal","robertocarloshernandez1823","07/04/2024","Que mal del diputado del prian","0.0","que mal del diputado del prian rpresentado por xochitl"
"1.0","universal","jesusgomez8438","07/04/2024","La señora Xóchitl no sabe ni pronunciar correctamente su nombre, y según quiere ser presidenta de México.","0.0","la señora xochitl no sabe ni pronunciar correctamente su nombre,y según quiere hacer presidenta de méxico."
